id_vente,id_client,id_produit,date_vente,quantite,prix_paye
734,83,116,2024-11-04,1,105.33
735,232,103,2025-04-06,1,296.39
736,239,143,2025-03-16,1,385.7
737,202,97,2024-11-21,1,24.03
738,146,77,2024-12-19,1,516.83
739,27,93,2024-12-26,1,575.84
740,408,92,2024-12-16,1,213.89
741,450,38,2025-03-06,1,455.18
742,215,135,2024-12-31,1,416.04
743,132,26,2024-09-14,1,80.28
744,60,102,2024-11-30,1,582.99
745,362,118,2025-03-08,1,319.7
746,477,36,2024-11-14,1,91.26
747,55,111,2025-05-19,1,438.69
748,51,100,2024-12-22,1,229.29
749,296,120,2024-10-26,1,556.25
750,219,19,2025-07-27,1,90.14
751,292,24,2025-05-21,1,563.43
752,322,105,2024-12-20,1,205.64
753,79,55,2024-10-07,1,526.4
754,177,147,2025-07-31,1,363.91
755,300,38,2024-12-05,2,455.18
756,260,95,2024-10-12,1,61.73
757,83,24,2024-12-16,1,563.43
758,227,93,2024-09-17,1,575.84
759,20,29,2024-12-21,1,58.54
760,456,115,2025-04-07,1,281.46
761,13,122,2025-02-20,1,230.92
762,84,121,2025-04-11,1,538.87
763,13,77,2024-12-24,1,516.83
764,109,91,2025-05-23,1,73.18
765,165,64,2024-08-24,46,312.23
766,398,61,2025-03-24,1,131.98
767,432,41,2024-10-20,1,189.78
768,463,11,2025-03-08,1,16.25
769,60,131,2025-06-29,1,625.36
770,222,106,2024-12-19,1,330.68
771,362,23,2025-02-01,1,113.32
772,386,2,2025-06-29,1,18.99
773,24,78,2025-07-27,1,334.81
774,320,128,2024-11-18,1,384.68
775,227,31,2024-10-07,1,180.09
776,365,23,2024-08-05,1,113.32
777,412,29,2025-04-02,1,58.54
778,381,101,2025-02-13,1,15.78
779,395,71,2024-09-22,1,320.91
780,180,21,2024-10-10,1,199.22
781,148,111,2025-07-13,1,438.69
782,262,7,2025-03-14,2,303.12
783,145,114,2024-11-18,2,647.69
784,53,33,2024-11-20,1,121.24
785,360,35,2024-09-21,1,401.85
786,360,83,2024-10-03,1,296.51
787,487,12,2025-02-13,1,261.78
788,394,70,2025-03-08,1,300.47
789,324,86,2024-10-11,1,118.49
790,318,4,2025-06-27,2,510.73
791,96,105,2025-06-08,1,205.64
792,128,16,2025-07-20,1,412.27
793,286,98,2024-11-14,1,81.7
794,362,66,2025-04-18,1,198.33
795,429,98,2025-02-17,1,81.7
796,262,42,2024-12-01,1,19.58
797,166,17,2024-09-27,1,62.02
798,376,36,2025-01-10,1,91.26
799,482,95,2025-05-19,2,61.73
800,122,150,2024-09-07,1,468.27
801,122,6,2024-09-04,1,120.34
802,168,3,2024-11-19,1,217.96
803,107,65,2025-03-01,1,135.17
804,414,76,2025-02-22,1,398.3
805,29,68,2025-05-02,2,295.67
806,489,57,2024-10-18,1,349.1
807,377,50,2025-01-06,1,98.91
808,163,42,2024-10-19,1,19.58
809,203,19,2024-09-03,1,90.14
810,166,147,2024-12-01,1,363.91
811,260,18,2024-09-29,3,102.42
812,344,39,2025-06-08,1,578.5
813,155,123,2024-10-29,2,79.03
814,445,51,2025-07-29,1,383.07
815,284,5,2024-08-06,1,287.24
816,403,86,2024-12-11,1,118.49
817,199,9,2024-12-16,1,719.54
818,202,125,2025-03-08,1,300.73
819,326,134,2024-09-02,1,524.84
820,360,123,2025-04-12,2,79.03
821,168,89,2025-02-01,1,211.17
822,342,132,2025-05-18,1,208.38
823,477,120,2024-10-20,1,556.25
824,242,34,2024-11-25,1,333.49
825,201,16,2024-08-02,1,412.27
826,232,95,2024-08-07,1,61.73
827,474,103,2025-03-30,1,296.39
828,413,62,2024-10-16,1,26.71
829,107,68,2025-01-12,1,295.67
830,109,147,2025-01-11,1,363.91
831,320,134,2024-10-01,3,524.84
832,108,85,2024-08-27,1,339.74
833,446,83,2025-02-22,1,296.51
834,176,12,2025-01-07,1,261.78
835,129,122,2025-05-11,1,230.92
836,14,70,2025-02-05,1,300.47
837,175,118,2025-06-15,1,319.7
838,343,80,2024-11-09,1,189.8
839,107,35,2024-12-04,2,401.85
840,59,90,2025-02-26,1,456.59
841,64,63,2025-05-05,1,341.84
842,449,128,2025-01-19,1,384.68
843,388,12,2025-01-05,1,261.78
844,245,112,2025-03-03,1,332.67
845,496,149,2024-09-17,1,429.45
846,448,34,2025-04-24,1,333.49
847,457,25,2025-04-16,1,485.62
848,63,86,2025-02-18,1,118.49
849,4,88,2025-05-18,1,288.97
850,408,93,2024-11-30,1,575.84
851,218,53,2025-01-15,1,487.84
852,405,132,2024-12-18,1,208.38
853,4,114,2024-11-12,1,647.69
854,371,62,2025-05-27,1,26.71
855,342,37,2024-09-24,1,226.59
856,25,35,2025-03-27,1,401.85
857,467,18,2024-10-01,1,102.42
858,133,48,2024-11-15,1,478.84
859,498,57,2025-03-26,1,349.1
860,113,126,2024-10-01,1,217.72
861,388,108,2025-07-18,1,182.24
862,295,148,2024-08-21,1,543.51
863,420,116,2025-01-15,39,105.33
864,56,29,2025-07-31,1,58.54
865,256,74,2025-01-30,1,488.38
866,212,137,2024-12-12,1,63.66
867,101,9,2024-10-29,1,719.54
868,365,134,2024-12-06,1,524.84
869,436,61,2024-10-11,1,131.98
870,41,85,2024-11-22,2,339.74
871,352,92,2025-02-22,1,213.89
872,256,140,2024-12-11,1,238.53
873,485,54,2024-09-08,1,349.2
874,427,103,2024-09-03,1,296.39
875,250,86,2025-06-27,1,118.49
876,25,44,2024-10-05,1,392.03
877,362,115,2025-01-17,1,281.46
878,230,82,2025-03-25,1,283.53
879,442,67,2025-05-21,1,331.31
880,160,55,2024-10-28,1,526.4
881,97,63,2024-11-04,1,341.84
882,68,126,2025-06-12,1,217.72
883,267,94,2024-12-30,1,512.02
884,342,149,2025-05-09,2,429.45
885,225,62,2024-09-14,1,26.71
886,215,109,2024-10-10,1,482.64
887,199,4,2025-04-27,2,510.73
888,235,114,2025-01-31,1,647.69
889,288,48,2025-04-06,1,478.84
890,101,117,2025-05-17,2,524.45
891,27,134,2025-02-15,1,524.84
892,226,108,2024-08-14,1,182.24
893,489,116,2024-11-21,2,105.33
894,270,12,2024-12-22,1,261.78
895,177,41,2024-10-21,1,189.78
896,31,89,2025-07-03,3,211.17
897,436,144,2024-11-21,1,183.68
898,222,132,2025-02-15,1,208.38
899,219,92,2024-10-28,2,213.89
900,219,65,2025-05-31,1,135.17
901,348,99,2025-05-30,1,208.73
902,159,139,2024-10-29,1,224.44
903,288,72,2024-09-16,1,246.7
904,169,115,2025-06-05,1,281.46
905,428,92,2025-04-27,1,213.89
906,358,77,2024-11-12,1,516.83
907,49,135,2025-01-13,1,416.04
908,491,83,2024-10-15,1,296.51
909,401,102,2024-09-07,1,582.99
910,151,48,2024-09-21,2,478.84
911,242,119,2025-01-13,1,524.61
912,265,134,2024-11-23,1,524.84
913,129,38,2024-10-29,1,455.18
914,177,44,2025-07-19,1,392.03
915,221,60,2025-05-18,2,190.26
916,452,8,2025-06-05,1,62.79
917,388,131,2025-06-10,1,625.36
918,227,96,2025-05-17,2,65.11
919,210,51,2025-04-12,1,383.07
920,2,1,2024-09-09,1,335.74
921,362,8,2025-01-11,1,62.79
922,241,28,2025-01-19,1,213.35
923,220,128,2024-12-14,1,384.68
924,341,62,2025-07-21,1,26.71
925,31,92,2024-12-10,1,213.89
926,101,142,2024-08-01,2,274.55
927,60,80,2025-07-18,1,189.8
928,456,127,2025-03-20,1,179.33
929,466,56,2024-08-18,1,443.42
930,108,88,2025-01-11,2,288.97
931,172,40,2024-09-23,1,480.83
932,413,53,2024-09-17,1,487.84
933,256,80,2025-07-27,2,189.8
934,51,44,2025-07-01,1,392.03
935,219,45,2025-03-11,2,53.21
936,364,22,2024-09-21,1,163.49
937,330,47,2024-11-06,1,87.46
938,238,9,2025-05-04,1,719.54
939,167,91,2024-12-23,1,73.18
940,49,122,2024-09-19,1,230.92
941,417,126,2025-05-20,1,217.72
942,496,68,2025-04-09,1,295.67
943,73,3,2025-02-01,1,217.96
944,164,123,2024-09-14,1,79.03
945,1,117,2025-04-03,1,524.45
946,490,81,2024-08-14,1,261.53
947,329,71,2025-06-23,1,320.91
948,167,48,2024-09-11,1,478.84
949,233,99,2024-09-29,1,208.73
950,436,76,2025-07-05,1,398.3
951,87,134,2025-06-25,1,524.84
952,236,8,2024-11-03,1,62.79
953,396,149,2025-02-12,1,429.45
954,462,43,2025-03-17,1,418.43
955,266,92,2025-03-14,1,213.89
956,452,84,2024-11-24,1,338.34
957,336,148,2025-05-16,1,543.51
958,413,7,2025-05-05,1,303.12
959,420,143,2025-05-29,1,385.7
960,194,143,2025-04-25,2,385.7
961,181,49,2024-11-29,1,77.56
962,202,15,2024-09-10,1,206.74
963,156,93,2024-10-15,1,575.84
964,210,57,2025-03-18,2,349.1
965,234,135,2024-11-07,1,416.04
966,237,133,2025-03-05,1,145.25
967,150,80,2025-06-18,1,189.8
968,99,2,2025-06-01,1,18.99
969,105,43,2024-09-04,1,418.43
970,334,137,2025-05-12,1,63.66
971,147,83,2025-04-24,1,296.51
972,55,49,2025-03-03,1,77.56
973,72,34,2024-10-16,1,333.49
974,250,3,2024-12-25,1,217.96
975,8,4,2024-12-14,1,510.73
976,331,45,2025-03-31,1,53.21
977,260,9,2024-12-20,1,719.54
978,202,26,2024-12-16,1,80.28
979,385,30,2025-01-03,1,442.18
980,221,64,2025-07-17,1,312.23
981,45,74,2024-11-25,2,488.38
982,209,53,2025-01-12,1,487.84
983,287,147,2024-09-15,1,363.91
984,482,140,2024-10-21,1,238.53
985,249,129,2024-08-15,1,435.24
986,291,3,2024-11-11,1,217.96
987,15,34,2024-12-06,1,333.49
988,177,19,2025-07-27,1,90.14
989,129,128,2025-04-16,2,384.68
990,417,128,2024-12-02,1,384.68
991,223,143,2025-06-01,2,385.7
992,182,24,2025-01-27,1,563.43
993,151,13,2024-12-11,1,379.07
994,240,120,2025-07-19,1,556.25
995,49,60,2024-11-18,1,190.26
996,329,44,2025-06-28,1,392.03
997,121,78,2024-11-14,1,334.81
998,217,132,2025-07-16,1,208.38
999,111,144,2024-11-23,2,183.68
1000,234,134,2025-01-26,1,524.84
1001,458,8,2024-11-20,2,62.79
1002,10,29,2025-06-16,1,58.54
1003,135,46,2024-09-22,1,429.28
1004,118,4,2024-12-31,1,510.73
1005,23,55,2025-04-04,1,526.4
1006,78,81,2024-12-20,1,261.53
1007,78,20,2024-12-20,3,636.49
1008,499,143,2025-06-30,1,385.7
1009,346,4,2024-10-16,1,510.73
1010,165,39,2024-12-02,1,578.5
1011,215,40,2025-06-04,1,480.83
1012,9,74,2024-12-30,1,488.38
1013,191,76,2025-03-03,1,398.3
1014,469,10,2024-11-22,1,394.66
1015,398,108,2024-11-01,1,182.24
1016,379,79,2025-03-30,1,135.77
1017,115,101,2024-12-11,1,15.78
1018,156,48,2024-11-22,1,478.84
1019,453,33,2025-01-05,1,121.24
1020,140,112,2025-01-17,1,332.67
1021,166,149,2025-05-27,1,429.45
1022,369,30,2024-09-30,2,442.18
1023,367,121,2025-06-14,1,538.87
1024,114,139,2024-11-08,1,224.44
1025,378,20,2024-12-31,1,636.49
1026,498,28,2024-10-17,1,213.35
1027,61,13,2024-11-11,1,379.07
1028,297,23,2025-03-23,1,113.32
1029,124,61,2024-11-01,1,131.98
1030,244,52,2025-04-07,1,225.66
1031,232,83,2024-10-30,1,296.51
1032,107,78,2024-08-30,1,334.81
1033,184,67,2024-12-19,1,331.31
1034,171,48,2024-10-26,1,478.84
1035,60,92,2024-10-21,1,213.89
1036,134,150,2024-09-15,1,468.27
1037,20,85,2025-02-23,1,339.74
1038,96,59,2025-04-02,1,122.16
1039,205,6,2025-04-29,1,120.34
1040,493,73,2025-07-13,25,488.92
1041,394,106,2024-12-06,1,330.68
1042,167,53,2025-01-24,1,487.84
1043,283,136,2024-09-22,1,82.14
1044,60,53,2025-05-29,1,487.84
1045,176,16,2024-12-31,1,412.27
1046,75,20,2025-06-02,1,636.49
1047,71,111,2024-10-08,1,438.69
1048,87,6,2025-04-08,1,120.34
1049,362,110,2024-11-05,1,152.47
1050,154,14,2025-02-23,1,209.09
1051,25,124,2024-11-23,1,209.47
1052,301,71,2024-10-07,1,320.91
1053,177,33,2024-10-26,1,121.24
1054,49,111,2025-06-24,1,438.69
1055,288,24,2025-07-05,3,563.43
1056,64,104,2024-08-11,1,235.06
1057,71,80,2024-09-29,1,189.8
1058,172,53,2025-02-11,1,487.84
1059,205,27,2024-12-08,1,520.9
1060,396,109,2024-10-18,1,482.64
1061,242,117,2025-01-02,1,524.45
1062,397,116,2024-12-17,1,105.33
1063,278,125,2025-07-25,2,300.73
1064,14,146,2024-09-23,1,343.96
1065,249,121,2025-06-13,1,538.87
1066,36,86,2025-04-12,1,118.49
1067,78,88,2024-11-11,1,288.97
1068,62,119,2024-12-30,1,524.61
1069,304,94,2025-05-08,1,512.02
1070,422,46,2024-11-15,1,429.28
1071,10,14,2025-04-04,1,348.48
1072,109,28,2024-08-02,1,213.35
1073,179,77,2025-04-19,1,310.1
1074,52,75,2025-06-26,1,137.49
1075,84,47,2024-12-30,1,87.46
1076,115,113,2024-08-26,2,440.12
1077,474,97,2024-12-27,1,24.03
1078,417,120,2025-07-13,1,556.25
1079,354,143,2024-09-29,1,385.7
1080,105,95,2024-08-24,1,61.73
1081,159,116,2024-10-27,1,105.33
1082,168,78,2024-12-16,2,334.81
1083,259,76,2024-09-17,1,398.3
1084,463,132,2025-01-23,1,208.38
1085,302,123,2025-02-22,2,79.03
1086,347,140,2025-03-22,1,238.53
1087,499,2,2024-10-25,1,18.99
1088,21,134,2024-10-21,1,524.84
1089,46,95,2025-05-30,1,61.73
1090,494,12,2024-11-01,1,261.78
1091,286,89,2024-10-06,1,211.17
1092,307,16,2025-04-07,1,412.27
1093,364,87,2025-02-27,1,40.12
1094,436,126,2024-09-02,3,217.72
1095,199,100,2025-01-08,1,229.29
1096,55,38,2024-12-06,1,455.18
1097,324,40,2025-02-14,1,480.83
1098,346,34,2025-06-10,1,333.49
1099,489,57,2025-01-12,2,349.1
1100,469,40,2024-12-21,1,480.83
1101,115,133,2024-11-23,2,145.25
1102,133,84,2025-02-10,1,338.34
1103,199,87,2024-11-29,1,40.12
1104,281,37,2025-03-18,2,226.59
1105,20,86,2025-04-13,2,118.49
1106,304,87,2025-07-01,1,40.12
1107,107,123,2025-02-23,1,79.03
1108,9,89,2025-05-13,1,211.17
1109,293,150,2025-01-22,1,468.27
1110,60,15,2025-03-21,1,206.74
1111,45,20,2025-03-20,1,636.49
1112,352,77,2025-07-04,1,516.83
1113,173,107,2025-01-22,1,68.9
1114,394,74,2024-12-28,1,488.38
1115,9,124,2025-04-10,1,209.47
1116,430,96,2025-02-26,1,65.11
1117,293,129,2025-06-09,1,435.24
1118,345,132,2025-02-18,1,208.38
1119,159,76,2024-11-06,2,398.3
1120,403,141,2025-03-19,1,489.58
1121,28,79,2024-10-05,1,135.77
1122,348,34,2025-02-13,1,333.49
1123,262,20,2024-12-06,1,636.49
1124,61,102,2024-10-10,2,582.99
1125,223,83,2025-04-20,1,296.51
1126,136,6,2024-11-11,1,120.34
1127,24,138,2024-12-27,1,382.16
1128,448,87,2025-07-11,1,40.12
1129,53,57,2024-10-31,1,349.1
1130,415,62,2025-07-30,3,26.71
1131,213,26,2025-05-01,1,80.28
1132,278,61,2025-04-25,1,112.18
1133,364,81,2025-02-12,1,261.53
1134,319,65,2025-07-10,1,135.17
1135,167,22,2024-12-15,1,163.49
1136,209,9,2025-07-16,1,719.54
1137,199,94,2024-12-30,1,512.02
1138,362,8,2025-05-05,1,62.79
1139,270,54,2025-03-20,1,349.2
1140,288,81,2024-11-23,1,261.53
1141,477,62,2025-05-15,1,26.71
1142,290,143,2025-07-23,2,385.7
1143,394,80,2025-07-07,1,189.8
1144,225,141,2025-02-12,2,489.58
1145,188,34,2025-07-17,1,333.49
1146,251,86,2025-05-10,1,118.49
1147,431,34,2024-12-07,1,333.49
1148,389,97,2025-06-28,1,24.03
1149,176,96,2025-05-29,1,65.11
1150,383,47,2025-06-05,1,87.46
1151,72,118,2024-11-08,2,319.7
1152,120,21,2024-09-08,1,199.22
1153,23,21,2024-10-01,1,199.22
1154,357,111,2025-03-08,1,438.69
1155,221,57,2024-12-14,1,349.1
1156,473,120,2024-08-03,1,556.25
1157,87,42,2024-08-21,1,19.58
1158,179,145,2025-07-05,1,96.4
1159,215,121,2025-05-21,1,538.87
1160,478,93,2024-11-03,1,575.84
1161,128,112,2025-04-16,1,332.67
1162,229,62,2025-05-06,1,26.71
1163,324,55,2024-09-17,2,526.4
1164,453,113,2024-11-18,2,440.12
1165,488,11,2025-01-17,1,16.25
1166,298,55,2025-06-13,2,526.4
1167,132,133,2025-06-29,1,145.25
1168,344,138,2024-12-02,1,382.16
1169,274,48,2024-12-03,1,478.84
1170,310,60,2024-09-28,1,190.26
1171,295,114,2025-04-18,1,647.69
1172,319,95,2024-08-23,1,61.73
1173,37,2,2025-06-30,1,18.99
1174,267,42,2025-04-21,1,19.58
1175,322,75,2024-09-19,1,137.49
1176,113,49,2025-05-03,1,77.56
1177,276,146,2025-06-17,2,343.96
1178,174,17,2024-11-18,2,62.02
1179,424,123,2024-11-14,1,79.03
1180,148,53,2024-10-18,1,487.84
1181,217,24,2025-01-17,1,563.43
1182,43,20,2024-09-07,1,636.49
1183,123,51,2024-12-07,2,383.07
1184,7,3,2024-12-11,1,217.96
1185,202,118,2025-03-10,1,319.7
1186,342,137,2025-05-01,1,63.66
1187,369,69,2025-06-13,1,186.83
1188,498,47,2025-05-27,1,87.46
1189,275,10,2024-09-07,1,394.66
1190,431,140,2025-04-15,1,238.53
1191,83,74,2025-07-18,2,488.38
1192,218,142,2024-09-14,2,274.55
1193,249,113,2025-03-13,1,440.12
1194,242,126,2025-07-05,2,217.72
1195,190,69,2024-10-20,1,186.83
1196,408,128,2025-05-07,1,384.68
1197,18,112,2025-06-21,1,332.67
1198,221,70,2025-06-28,1,300.47
1199,64,99,2025-05-12,1,208.73
1200,158,147,2024-08-22,1,363.91
1201,256,140,2025-06-02,1,238.53
1202,61,3,2025-01-04,1,217.96
1203,469,107,2025-01-24,1,68.9
1204,315,96,2024-10-12,1,65.11
1205,349,114,2024-11-22,1,647.69
1206,354,149,2024-12-08,1,429.45
1207,219,125,2024-11-01,1,300.73
1208,109,91,2025-05-09,1,73.18
1209,319,111,2025-05-09,1,438.69
1210,394,115,2025-07-10,1,281.46
1211,181,27,2024-09-20,1,520.9
1212,67,15,2025-05-25,1,206.74
1213,172,120,2025-01-17,1,556.25
1214,27,11,2024-09-21,1,16.25
1215,485,14,2025-01-10,1,348.48
1216,343,135,2024-10-18,1,416.04
1217,191,101,2025-03-08,1,15.78
1218,494,48,2025-01-08,1,478.84
1219,18,70,2024-11-22,2,300.47
1220,250,101,2025-06-25,1,15.78
1221,49,10,2025-02-01,1,394.66
1222,324,4,2025-03-25,1,357.51
1223,202,114,2025-01-04,1,647.69
1224,271,21,2024-09-25,1,199.22
1225,340,69,2025-06-07,2,186.83
1226,412,48,2024-12-22,1,478.84
1227,20,149,2024-11-09,1,365.03
1228,244,101,2025-06-17,1,15.78
1229,391,66,2025-05-30,1,198.33
1230,93,107,2025-05-04,1,68.9
1231,177,96,2024-10-16,1,65.11
1232,189,63,2024-12-27,1,341.84
1233,327,27,2025-02-20,1,520.9
1234,308,16,2025-04-21,1,412.27
1235,215,118,2024-10-21,2,319.7
1236,386,7,2024-08-21,1,303.12
1237,461,111,2025-04-07,1,438.69
1238,461,91,2024-12-14,1,73.18
1239,194,133,2025-02-01,1,145.25
1240,98,70,2025-01-13,1,300.47
1241,224,132,2024-12-19,1,208.38
1242,452,137,2024-12-13,1,63.66
1243,33,100,2025-05-19,2,229.29
1244,170,144,2024-09-09,1,183.68
1245,279,104,2024-11-23,2,235.06
1246,110,53,2025-01-24,1,487.84
1247,430,108,2024-10-11,1,182.24
1248,373,42,2024-11-26,1,19.58
1249,428,38,2025-06-26,1,455.18
1250,30,60,2024-10-16,1,190.26
1251,261,142,2024-09-28,1,274.55
1252,307,39,2025-04-03,1,578.5
1253,30,77,2025-05-30,1,516.83
1254,239,140,2025-02-27,1,238.53
1255,204,100,2024-08-23,1,229.29
1256,101,137,2025-05-31,1,63.66
1257,191,71,2025-06-19,2,320.91
1258,463,67,2025-05-21,1,331.31
1259,176,101,2024-10-25,1,15.78
1260,50,103,2024-11-01,1,296.39
1261,7,113,2024-09-13,1,440.12
1262,259,3,2025-04-04,1,217.96
1263,278,81,2024-11-02,1,261.53
1264,9,94,2025-04-19,1,512.02
1265,263,53,2024-09-05,1,487.84
1266,49,54,2025-02-14,1,349.2
1267,386,135,2024-08-09,1,416.04
1268,39,3,2024-10-16,1,196.16
1269,76,134,2024-10-30,1,524.84
1270,468,127,2024-09-30,1,179.33
1271,498,25,2025-07-04,1,485.62
1272,155,58,2025-06-05,1,440.25
1273,149,57,2025-04-25,1,349.1
1274,105,112,2025-03-08,1,332.67
1275,369,48,2025-02-12,1,478.84
1276,82,112,2025-03-06,1,332.67
1277,55,78,2024-09-12,1,334.81
1278,492,13,2025-05-06,1,379.07
1279,492,14,2024-11-05,1,348.48
1280,219,150,2024-09-30,1,468.27
1281,181,60,2025-02-26,1,190.26
1282,425,81,2024-10-19,3,261.53
1283,43,149,2025-05-27,1,429.45
1284,219,90,2025-05-02,1,456.59
1285,485,115,2024-11-13,1,281.46
1286,154,23,2025-05-13,1,113.32
1287,368,48,2025-04-05,2,478.84
1288,111,107,2025-07-04,1,68.9
1289,496,51,2024-11-26,1,383.07
1290,190,122,2024-09-21,1,230.92
1291,157,10,2024-10-22,1,394.66
1292,385,87,2025-06-22,1,40.12
1293,3,16,2025-03-11,1,412.27
1294,320,20,2024-12-13,1,636.49
1295,178,6,2025-04-24,1,120.34
1296,287,39,2025-06-02,1,578.5
1297,41,118,2025-03-13,1,319.7
1298,251,82,2025-04-23,2,283.53
1299,498,110,2024-11-27,1,152.47
1300,49,65,2025-07-12,1,135.17
1301,89,31,2024-12-01,2,180.09
1302,76,82,2024-10-20,1,283.53
1303,314,84,2024-12-20,1,338.34
1304,364,116,2025-04-23,1,105.33
1305,305,103,2025-07-27,1,296.39
1306,155,92,2024-09-16,1,213.89
1307,496,2,2025-01-26,3,18.99
1308,481,58,2024-12-20,2,440.25
1309,187,35,2024-11-08,1,401.85
1310,16,75,2024-12-12,1,137.49
1311,394,48,2025-04-17,1,478.84
1312,106,119,2024-09-07,1,524.61
1313,87,133,2025-05-22,1,145.25
1314,23,106,2025-05-16,1,330.68
1315,52,65,2024-12-03,2,135.17
1316,373,30,2025-04-04,2,442.18
1317,133,97,2024-09-04,1,24.03
1318,244,133,2024-11-21,1,145.25
1319,451,8,2024-11-26,1,62.79
1320,134,94,2024-12-06,1,512.02
1321,176,33,2025-01-23,1,121.24
1322,436,15,2024-10-31,1,206.74
1323,53,2,2025-01-29,1,18.99
1324,347,150,2025-05-21,1,468.27
1325,87,30,2024-11-06,1,442.18
1326,118,85,2024-11-11,1,339.74
1327,176,18,2024-12-02,1,102.42
1328,38,27,2024-11-14,1,520.9
1329,181,40,2024-12-06,1,480.83
1330,219,6,2025-01-30,1,120.34
1331,199,110,2024-09-24,2,152.47
1332,37,138,2025-04-04,1,382.16
1333,199,9,2025-01-09,1,719.54
1334,401,118,2025-04-09,1,319.7
1335,330,133,2025-04-19,1,145.25
1336,17,52,2024-11-22,1,225.66
1337,375,113,2024-10-05,1,440.12
1338,202,119,2025-03-05,1,524.61
1339,498,81,2025-05-04,1,196.15
1340,157,26,2025-01-25,1,80.28
1341,106,21,2025-01-14,1,199.22
1342,227,121,2024-12-11,1,538.87
1343,194,19,2024-12-13,1,90.14
1344,448,123,2025-01-23,3,79.03
1345,485,64,2025-04-13,1,312.23
1346,55,75,2025-02-07,2,137.49
1347,151,3,2025-02-22,2,217.96
1348,300,24,2024-11-01,1,563.43
1349,340,6,2024-11-29,1,120.34
1350,208,35,2025-02-12,1,401.85
1351,293,53,2024-10-16,1,487.84
1352,248,76,2024-08-05,1,398.3
1353,119,117,2025-04-13,2,524.45
1354,190,39,2025-06-19,1,578.5
1355,422,21,2025-01-01,1,199.22
1356,447,131,2025-05-18,1,625.36
1357,163,44,2024-08-31,1,392.03
1358,360,93,2024-12-09,1,575.84
1359,251,83,2025-06-19,1,296.51
1360,88,21,2025-01-19,1,199.22
1361,75,108,2024-12-10,1,182.24
1362,245,50,2025-02-27,1,98.91
1363,364,132,2024-11-10,1,208.38
1364,423,13,2024-12-24,2,379.07
1365,224,131,2025-01-20,1,625.36
1366,151,35,2024-09-06,1,401.85
1367,199,50,2025-01-23,1,98.91
1368,111,40,2025-07-30,1,480.83
1369,60,1,2025-06-27,1,335.74
1370,396,117,2025-02-28,1,524.45
1371,342,142,2024-08-12,1,274.55
1372,3,10,2024-11-29,1,394.66
1373,75,86,2024-11-16,2,118.49
1374,140,104,2024-09-22,1,235.06
1375,231,6,2024-09-12,1,120.34
1376,148,100,2025-06-13,1,229.29
1377,405,29,2025-02-16,1,58.54
1378,396,110,2024-12-05,1,152.47
1379,175,57,2024-10-07,1,349.1
1380,68,100,2024-10-27,1,229.29
1381,383,134,2025-05-08,1,524.84
1382,369,73,2025-05-16,1,488.92
1383,320,72,2024-09-15,1,246.7
1384,223,80,2025-02-04,1,189.8
1385,178,78,2024-10-19,1,334.81
1386,24,76,2024-10-09,1,398.3
1387,55,122,2025-04-02,1,230.92
1388,118,62,2025-06-02,3,26.71
1389,108,59,2024-11-05,1,122.16
1390,492,41,2025-05-15,1,189.78
1391,181,8,2024-12-06,1,62.79
1392,389,148,2025-06-27,1,543.51
1393,230,113,2025-02-10,1,440.12
1394,99,120,2024-09-10,1,556.25
1395,225,40,2024-12-01,1,480.83
1396,24,123,2025-07-17,1,79.03
1397,461,137,2024-12-16,1,63.66
1398,474,92,2024-09-05,1,213.89
1399,334,117,2024-12-27,1,524.45
1400,242,17,2024-12-18,1,62.02
1401,389,66,2025-04-09,1,198.33
1402,237,84,2024-08-10,1,338.34
1403,468,5,2025-05-01,1,287.24
1404,469,78,2024-09-22,1,334.81
1405,492,114,2024-08-05,1,647.69
1406,278,135,2024-10-17,1,416.04
1407,499,43,2024-11-20,1,418.43
1408,335,72,2024-08-17,1,246.7
1409,159,71,2024-10-14,1,320.91
1410,224,4,2025-02-17,1,510.73
1411,327,93,2025-03-29,1,575.84
1412,344,16,2024-12-07,3,412.27
1413,497,18,2024-08-07,1,102.42
1414,199,130,2024-12-06,1,499.34
1415,456,5,2025-03-15,3,287.24
1416,61,13,2024-08-18,2,379.07
1417,132,86,2024-09-18,1,118.49
1418,375,79,2024-11-15,3,135.77
1419,159,63,2025-01-13,1,341.84
1420,202,81,2025-05-09,1,196.15
1421,314,71,2024-12-08,2,320.91
1422,259,140,2024-12-31,1,238.53
1423,443,149,2024-11-29,1,365.03
1424,279,109,2025-01-14,1,482.64
1425,200,6,2024-12-20,1,120.34
1426,351,37,2024-10-19,1,226.59
1427,108,77,2024-09-15,1,516.83
1428,392,18,2025-04-13,1,102.42
1429,290,25,2025-06-13,1,485.62
1430,395,88,2025-06-17,1,288.97
1431,212,34,2024-09-24,1,333.49
1432,489,40,2024-11-28,1,480.83
1433,189,31,2024-12-07,1,211.87
1434,105,87,2025-05-14,1,40.12
1435,109,18,2025-05-18,1,102.42
1436,383,16,2025-01-26,2,412.27
1437,288,26,2025-03-28,1,80.28
1438,26,9,2025-05-11,1,719.54
1439,82,122,2025-04-29,2,230.92
1440,198,57,2024-12-30,1,349.1
1441,96,84,2025-05-05,1,338.34
1442,13,78,2025-04-17,1,334.81
1443,114,15,2024-11-03,1,206.74
1444,152,113,2025-06-14,1,440.12
